state,Year,cdd
Missouri,2020,2909.1460076979074
Missouri,2021,2595.1188023912005
Missouri,2022,2813.9913289660644
Missouri,2023,2917.3597254403458
Missouri,2024,2780.546163082964
Missouri,2025,2975.956670816921
Missouri,2026,2504.6120779862736
Missouri,2027,2436.0969074407258
Missouri,2028,2783.369528918812
Missouri,2029,2831.8329514324123
Missouri,2030,2288.2069277182522
Missouri,2031,2420.7162609300917
Missouri,2032,2366.853310057881
Missouri,2033,2918.087075711241
Missouri,2034,2596.3613751540393
Missouri,2035,2665.334991521231
Missouri,2036,2925.3017972501284
Missouri,2037,2756.861669774229
Missouri,2038,2255.2427840182045
Missouri,2039,2320.8063941730725
Missouri,2040,2639.448701265834
Missouri,2041,2492.700688686046
Missouri,2042,2559.480589769507
Missouri,2043,2535.160957638638
Missouri,2044,2443.981537992258
Missouri,2045,2446.8460363900167
Missouri,2046,2241.2198889681504
Missouri,2047,2462.4711166294182
Missouri,2048,2834.8718933309283
Missouri,2049,2604.008374626197
Missouri,2050,2600.696226130377
Missouri,2051,2480.8237245788764
Missouri,2052,1949.7795353580311
Missouri,2053,2799.8390288162827
Missouri,2054,2915.7383718754036
Missouri,2055,2360.738499974765
Missouri,2056,2230.2633058948586
Missouri,2057,2052.264705015842
Missouri,2058,2681.6763860248975
Missouri,2059,2633.0686321329194
Missouri,2060,2437.990763179003
Missouri,2061,2148.9747351813207
Missouri,2062,2338.6455535662244
Missouri,2063,2472.6134767798894
Missouri,2064,2325.3693167034435
Missouri,2065,2527.3954057026185
Missouri,2066,2110.044429585301
Missouri,2067,2044.4607218784872
Missouri,2068,2360.819172152381
Missouri,2069,2430.6265808658295
Missouri,2070,1878.636843323058
Missouri,2071,2027.2365931522213
Missouri,2072,1938.8938270561425
Missouri,2073,2432.6053746457997
Missouri,2074,2159.8864596611534
Missouri,2075,2195.0980521540137
Missouri,2076,2441.7079040140466
Missouri,2077,2273.4661976442744
Missouri,2078,1832.94398201798
Missouri,2079,1857.9594871891982
Missouri,2080,2160.3717144216707
Missouri,2081,2021.947999836473
Missouri,2082,2104.7830641053947
Missouri,2083,2060.9746072114262
Missouri,2084,2005.4367814145376
Missouri,2085,2014.4290511817915
Missouri,2086,1783.5130100200577
Missouri,2087,2029.8371949567916
Missouri,2088,2317.9271148830344
Missouri,2089,2113.6391069918145
Missouri,2090,2144.0622783797476
Missouri,2091,2021.613933126275
Missouri,2092,1568.795480997248
Missouri,2093,2315.5532063647456
Missouri,2094,2468.88285300679
Missouri,2095,1919.8052550242605
Missouri,2096,1792.3385351504082
Missouri,2097,1624.768514374055
Missouri,2098,2208.840658367996
Missouri,2099,2101.573431460115
