region,Year,number_of_days
p44,2054,112
p44,2055,119
p44,2056,124
p44,2057,127
p44,2058,130
p44,2059,138
p44,2060,142
p44,2061,148
p44,2062,157
p44,2063,161
p44,2064,168
p44,2065,173
p44,2066,179
p44,2067,185
p44,2068,189
p44,2069,195
p44,2070,201
p44,2071,206
p44,2072,210
p44,2073,217
p44,2074,223
p44,2075,226
p44,2076,235
p44,2077,239
p44,2078,244
p44,2079,255
p44,2080,262
p44,2081,269
p44,2082,279
p44,2083,295
p44,2084,316
p44,2085,334
p44,2086,357
p44,2087,365
p44,2088,366
p44,2089,365
p44,2090,365
p44,2091,365
p44,2092,366
p44,2093,365
p44,2094,365
p44,2095,365
p44,2096,366
p44,2097,365
p44,2098,365
p44,2099,365
p27,2030,6
p27,2031,18
p27,2032,30
p27,2033,46
p27,2034,56
p27,2035,85
p27,2036,98
p27,2037,106
p27,2038,114
p27,2039,120
p27,2040,129
p27,2041,137
p27,2042,160
p27,2043,173
p27,2044,183
p27,2045,191
p27,2046,203
p27,2047,215
p27,2048,230
p27,2049,236
p27,2050,245
p27,2051,250
p27,2052,255
p27,2053,263
p27,2054,270
p27,2055,279
p27,2056,291
p27,2057,299
p27,2058,333
p27,2059,363
p27,2060,366
p27,2061,365
p27,2062,365
p27,2063,365
p27,2064,366
p27,2065,365
p27,2066,365
p27,2067,365
p27,2068,366
p27,2069,365
p27,2070,365
p27,2071,365
p27,2072,366
p27,2073,365
p27,2074,365
p27,2075,365
p27,2076,366
p27,2077,365
p27,2078,365
p27,2079,365
p27,2080,366
p27,2081,365
p27,2082,365
p27,2083,365
p27,2084,366
p27,2085,365
p27,2086,365
p27,2087,365
p27,2088,366
p27,2089,365
p27,2090,365
p27,2091,365
p27,2092,366
p27,2093,365
p27,2094,365
p27,2095,365
p27,2096,366
p27,2097,365
p27,2098,365
p27,2099,365
p10,2030,8
p10,2031,20
p10,2032,31
p10,2033,72
p10,2034,97
p10,2035,107
p10,2036,117
p10,2037,143
p10,2038,157
p10,2039,168
p10,2040,177
p10,2041,197
p10,2042,218
p10,2043,230
p10,2044,247
p10,2045,253
p10,2046,262
p10,2047,267
p10,2048,277
p10,2049,287
p10,2050,298
p10,2051,353
p10,2052,366
p10,2053,365
p10,2054,365
p10,2055,365
p10,2056,366
p10,2057,365
p10,2058,365
p10,2059,365
p10,2060,366
p10,2061,365
p10,2062,365
p10,2063,365
p10,2064,366
p10,2065,365
p10,2066,365
p10,2067,365
p10,2068,366
p10,2069,365
p10,2070,365
p10,2071,365
p10,2072,366
p10,2073,365
p10,2074,365
p10,2075,365
p10,2076,366
p10,2077,365
p10,2078,365
p10,2079,365
p10,2080,366
p10,2081,365
p10,2082,365
p10,2083,365
p10,2084,366
p10,2085,365
p10,2086,365
p10,2087,365
p10,2088,366
p10,2089,365
p10,2090,365
p10,2091,365
p10,2092,366
p10,2093,365
p10,2094,365
p10,2095,365
p10,2096,366
p10,2097,365
p10,2098,365
p10,2099,365
p28,2033,14
p28,2034,24
p28,2035,37
p28,2036,51
p28,2037,66
p28,2038,87
p28,2039,99
p28,2040,107
p28,2041,111
p28,2042,120
p28,2043,126
p28,2044,133
p28,2045,142
p28,2046,162
p28,2047,171
p28,2048,182
p28,2049,191
p28,2050,203
p28,2051,216
p28,2052,231
p28,2053,235
p28,2054,243
p28,2055,247
p28,2056,253
p28,2057,260
p28,2058,265
p28,2059,271
p28,2060,282
p28,2061,296
p28,2062,307
p28,2063,354
p28,2064,366
p28,2065,365
p28,2066,365
p28,2067,365
p28,2068,366
p28,2069,365
p28,2070,365
p28,2071,365
p28,2072,366
p28,2073,365
p28,2074,365
p28,2075,365
p28,2076,366
p28,2077,365
p28,2078,365
p28,2079,365
p28,2080,366
p28,2081,365
p28,2082,365
p28,2083,365
p28,2084,366
p28,2085,365
p28,2086,365
p28,2087,365
p28,2088,366
p28,2089,365
p28,2090,365
p28,2091,365
p28,2092,366
p28,2093,365
p28,2094,365
p28,2095,365
p28,2096,366
p28,2097,365
p28,2098,365
p28,2099,365
p1,2079,3
p1,2080,6
p1,2081,15
p1,2082,16
p1,2083,23
p1,2084,29
p1,2085,32
p1,2086,37
p1,2087,43
p1,2088,56
p1,2089,68
p1,2090,76
p1,2091,85
p1,2092,102
p1,2093,101
p1,2094,107
p1,2095,111
p1,2096,113
p1,2097,115
p1,2098,121
p1,2099,122
Iowa,2051,12
Iowa,2052,28
Iowa,2053,46
Iowa,2054,55
Iowa,2055,60
Iowa,2056,67
Iowa,2057,70
Iowa,2058,79
Iowa,2059,82
Iowa,2060,85
Iowa,2061,91
Iowa,2062,92
Iowa,2063,98
Iowa,2064,103
Iowa,2065,103
Iowa,2066,108
Iowa,2067,110
Iowa,2068,112
Iowa,2069,115
Iowa,2070,118
Iowa,2071,120
Iowa,2072,126
Iowa,2073,130
Iowa,2074,134
Iowa,2075,138
Iowa,2076,146
Iowa,2077,148
Iowa,2078,154
Iowa,2079,163
Iowa,2080,166
Iowa,2081,172
Iowa,2082,178
Iowa,2083,182
Iowa,2084,185
Iowa,2085,190
Iowa,2086,194
Iowa,2087,199
Iowa,2088,202
Iowa,2089,208
Iowa,2090,212
Iowa,2091,216
Iowa,2092,222
Iowa,2093,225
Iowa,2094,233
Iowa,2095,236
Iowa,2096,244
Iowa,2097,251
Iowa,2098,253
Iowa,2099,262
p82,2077,4
p82,2078,3
p82,2079,20
p82,2080,26
p82,2081,33
p82,2082,40
p82,2083,48
p82,2084,53
p82,2085,53
p82,2086,59
p82,2087,64
p82,2088,65
p82,2089,71
p82,2090,75
p82,2091,78
p82,2092,82
p82,2093,85
p82,2094,86
p82,2095,91
p82,2096,92
p82,2097,95
p82,2098,97
p82,2099,99
Utah,2033,2
Utah,2034,12
Utah,2035,31
Utah,2036,43
Utah,2037,52
Utah,2038,64
Utah,2039,82
Utah,2040,94
Utah,2041,99
Utah,2042,106
Utah,2043,114
Utah,2044,119
Utah,2045,126
Utah,2046,135
Utah,2047,152
Utah,2048,163
Utah,2049,170
Utah,2050,176
Utah,2051,188
Utah,2052,196
Utah,2053,204
Utah,2054,216
Utah,2055,223
Utah,2056,233
Utah,2057,238
Utah,2058,243
Utah,2059,251
Utah,2060,258
Utah,2061,264
Utah,2062,268
Utah,2063,277
Utah,2064,288
Utah,2065,293
Utah,2066,300
Utah,2067,312
Utah,2068,327
Utah,2069,342
Utah,2070,361
Utah,2071,365
Utah,2072,366
Utah,2073,365
Utah,2074,365
Utah,2075,365
Utah,2076,366
Utah,2077,365
Utah,2078,365
Utah,2079,365
Utah,2080,366
Utah,2081,365
Utah,2082,365
Utah,2083,365
Utah,2084,366
Utah,2085,365
Utah,2086,365
Utah,2087,365
Utah,2088,366
Utah,2089,365
Utah,2090,365
Utah,2091,365
Utah,2092,366
Utah,2093,365
Utah,2094,365
Utah,2095,365
Utah,2096,366
Utah,2097,365
Utah,2098,365
Utah,2099,365
p23,2032,2
p23,2033,11
p23,2034,26
p23,2035,63
p23,2036,84
p23,2037,91
p23,2038,98
p23,2039,107
p23,2040,115
p23,2041,119
p23,2042,125
p23,2043,132
p23,2044,155
p23,2045,168
p23,2046,178
p23,2047,188
p23,2048,199
p23,2049,208
p23,2050,221
p23,2051,228
p23,2052,236
p23,2053,242
p23,2054,248
p23,2055,257
p23,2056,267
p23,2057,276
p23,2058,289
p23,2059,299
p23,2060,310
p23,2061,318
p23,2062,340
p23,2063,363
p23,2064,366
p23,2065,365
p23,2066,365
p23,2067,365
p23,2068,366
p23,2069,365
p23,2070,365
p23,2071,365
p23,2072,366
p23,2073,365
p23,2074,365
p23,2075,365
p23,2076,366
p23,2077,365
p23,2078,365
p23,2079,365
p23,2080,366
p23,2081,365
p23,2082,365
p23,2083,365
p23,2084,366
p23,2085,365
p23,2086,365
p23,2087,365
p23,2088,366
p23,2089,365
p23,2090,365
p23,2091,365
p23,2092,366
p23,2093,365
p23,2094,365
p23,2095,365
p23,2096,366
p23,2097,365
p23,2098,365
p23,2099,365
Kansas,2052,7
Kansas,2053,19
Kansas,2054,26
Kansas,2055,29
Kansas,2056,45
Kansas,2057,61
Kansas,2058,71
Kansas,2059,75
Kansas,2060,77
Kansas,2061,84
Kansas,2062,85
Kansas,2063,92
Kansas,2064,97
Kansas,2065,97
Kansas,2066,103
Kansas,2067,104
Kansas,2068,106
Kansas,2069,111
Kansas,2070,113
Kansas,2071,120
Kansas,2072,122
Kansas,2073,124
Kansas,2074,129
Kansas,2075,130
Kansas,2076,136
Kansas,2077,140
Kansas,2078,146
Kansas,2079,152
Kansas,2080,161
Kansas,2081,168
Kansas,2082,174
Kansas,2083,176
Kansas,2084,183
Kansas,2085,187
Kansas,2086,192
Kansas,2087,194
Kansas,2088,199
Kansas,2089,204
Kansas,2090,206
Kansas,2091,211
Kansas,2092,217
Kansas,2093,222
Kansas,2094,225
Kansas,2095,231
Kansas,2096,236
Kansas,2097,240
Kansas,2098,242
Kansas,2099,247
p53,2052,5
p53,2053,17
p53,2054,26
p53,2055,30
p53,2056,45
p53,2057,61
p53,2058,71
p53,2059,75
p53,2060,78
p53,2061,84
p53,2062,85
p53,2063,94
p53,2064,98
p53,2065,98
p53,2066,103
p53,2067,104
p53,2068,107
p53,2069,112
p53,2070,113
p53,2071,120
p53,2072,122
p53,2073,124
p53,2074,129
p53,2075,131
p53,2076,136
p53,2077,140
p53,2078,148
p53,2079,155
p53,2080,163
p53,2081,168
p53,2082,175
p53,2083,177
p53,2084,184
p53,2085,187
p53,2086,192
p53,2087,194
p53,2088,201
p53,2089,206
p53,2090,210
p53,2091,214
p53,2092,220
p53,2093,224
p53,2094,227
p53,2095,232
p53,2096,238
p53,2097,240
p53,2098,246
p53,2099,248
p14,2047,2
p14,2048,18
p14,2049,27
p14,2050,41
p14,2051,50
p14,2052,68
p14,2053,90
p14,2054,98
p14,2055,102
p14,2056,107
p14,2057,111
p14,2058,114
p14,2059,118
p14,2060,123
p14,2061,129
p14,2062,133
p14,2063,139
p14,2064,149
p14,2065,152
p14,2066,160
p14,2067,165
p14,2068,170
p14,2069,179
p14,2070,184
p14,2071,191
p14,2072,198
p14,2073,202
p14,2074,206
p14,2075,210
p14,2076,216
p14,2077,218
p14,2078,224
p14,2079,227
p14,2080,233
p14,2081,233
p14,2082,240
p14,2083,248
p14,2084,268
p14,2085,272
p14,2086,276
p14,2087,281
p14,2088,290
p14,2089,293
p14,2090,297
p14,2091,303
p14,2092,309
p14,2093,311
p14,2094,314
p14,2095,320
p14,2096,324
p14,2097,341
p14,2098,355
p14,2099,365
p77,2065,5
p77,2066,13
p77,2067,21
p77,2068,30
p77,2069,39
p77,2070,46
p77,2071,50
p77,2072,53
p77,2073,64
p77,2074,67
p77,2075,72
p77,2076,77
p77,2077,79
p77,2078,82
p77,2079,84
p77,2080,89
p77,2081,89
p77,2082,94
p77,2083,94
p77,2084,98
p77,2085,101
p77,2086,102
p77,2087,103
p77,2088,107
p77,2089,109
p77,2090,110
p77,2091,112
p77,2092,117
p77,2093,118
p77,2094,120
p77,2095,123
p77,2096,126
p77,2097,128
p77,2098,130
p77,2099,133
p30,2032,9
p30,2033,16
p30,2034,29
p30,2035,45
p30,2036,66
p30,2037,86
p30,2038,97
p30,2039,108
p30,2040,115
p30,2041,123
p30,2042,127
p30,2043,141
p30,2044,165
p30,2045,169
p30,2046,177
p30,2047,194
p30,2048,210
p30,2049,225
p30,2050,235
p30,2051,239
p30,2052,245
p30,2053,251
p30,2054,257
p30,2055,264
p30,2056,275
p30,2057,286
p30,2058,310
p30,2059,357
p30,2060,366
p30,2061,365
p30,2062,365
p30,2063,365
p30,2064,366
p30,2065,365
p30,2066,365
p30,2067,365
p30,2068,366
p30,2069,365
p30,2070,365
p30,2071,365
p30,2072,366
p30,2073,365
p30,2074,365
p30,2075,365
p30,2076,366
p30,2077,365
p30,2078,365
p30,2079,365
p30,2080,366
p30,2081,365
p30,2082,365
p30,2083,365
p30,2084,366
p30,2085,365
p30,2086,365
p30,2087,365
p30,2088,366
p30,2089,365
p30,2090,365
p30,2091,365
p30,2092,366
p30,2093,365
p30,2094,365
p30,2095,365
p30,2096,366
p30,2097,365
p30,2098,365
p30,2099,365
p40,2035,6
p40,2036,27
p40,2037,46
p40,2038,71
p40,2039,76
p40,2040,83
p40,2041,90
p40,2042,97
p40,2043,104
p40,2044,106
p40,2045,109
p40,2046,114
p40,2047,122
p40,2048,125
p40,2049,130
p40,2050,139
p40,2051,146
p40,2052,161
p40,2053,171
p40,2054,181
p40,2055,190
p40,2056,195
p40,2057,200
p40,2058,207
p40,2059,215
p40,2060,222
p40,2061,229
p40,2062,238
p40,2063,242
p40,2064,250
p40,2065,258
p40,2066,265
p40,2067,273
p40,2068,289
p40,2069,304
p40,2070,324
p40,2071,344
p40,2072,365
p40,2073,365
p40,2074,365
p40,2075,365
p40,2076,366
p40,2077,365
p40,2078,365
p40,2079,365
p40,2080,366
p40,2081,365
p40,2082,365
p40,2083,365
p40,2084,366
p40,2085,365
p40,2086,365
p40,2087,365
p40,2088,366
p40,2089,365
p40,2090,365
p40,2091,365
p40,2092,366
p40,2093,365
p40,2094,365
p40,2095,365
p40,2096,366
p40,2097,365
p40,2098,365
p40,2099,365
p78,2083,2
p78,2084,5
p78,2085,8
p78,2086,13
p78,2087,22
p78,2088,29
p78,2089,37
p78,2090,34
p78,2091,41
p78,2092,49
p78,2093,50
p78,2094,54
p78,2095,56
p78,2096,63
p78,2097,62
p78,2098,66
p78,2099,73
p133,2083,2
p133,2085,2
p133,2086,4
p133,2087,4
p133,2088,13
p133,2089,27
p133,2090,31
p133,2091,34
p133,2092,40
p133,2093,39
p133,2094,45
p133,2095,47
p133,2096,54
p133,2097,60
p133,2098,57
p133,2099,58
p5,2055,2
p5,2056,19
p5,2057,31
p5,2058,39
p5,2059,44
p5,2060,62
p5,2061,80
p5,2062,99
p5,2063,107
p5,2064,113
p5,2065,116
p5,2066,123
p5,2067,129
p5,2068,143
p5,2069,148
p5,2070,154
p5,2071,158
p5,2072,164
p5,2073,166
p5,2074,171
p5,2075,175
p5,2076,180
p5,2077,188
p5,2078,191
p5,2079,196
p5,2080,205
p5,2081,209
p5,2082,218
p5,2083,224
p5,2084,230
p5,2085,236
p5,2086,242
p5,2087,256
p5,2088,262
p5,2089,264
p5,2090,272
p5,2091,272
p5,2092,278
p5,2093,277
p5,2094,284
p5,2095,287
p5,2096,290
p5,2097,297
p5,2098,304
p5,2099,310
Colorado,2041,6
Colorado,2042,12
Colorado,2043,25
Colorado,2044,36
Colorado,2045,46
Colorado,2046,78
Colorado,2047,88
Colorado,2048,95
Colorado,2049,100
Colorado,2050,105
Colorado,2051,108
Colorado,2052,117
Colorado,2053,120
Colorado,2054,124
Colorado,2055,133
Colorado,2056,146
Colorado,2057,159
Colorado,2058,176
Colorado,2059,182
Colorado,2060,187
Colorado,2061,193
Colorado,2062,200
Colorado,2063,206
Colorado,2064,213
Colorado,2065,219
Colorado,2066,227
Colorado,2067,233
Colorado,2068,237
Colorado,2069,240
Colorado,2070,243
Colorado,2071,248
Colorado,2072,257
Colorado,2073,257
Colorado,2074,262
Colorado,2075,270
Colorado,2076,277
Colorado,2077,284
Colorado,2078,296
Colorado,2079,305
Colorado,2080,323
Colorado,2081,338
Colorado,2082,357
Colorado,2083,365
Colorado,2084,366
Colorado,2085,365
Colorado,2086,365
Colorado,2087,365
Colorado,2088,366
Colorado,2089,365
Colorado,2090,365
Colorado,2091,365
Colorado,2092,366
Colorado,2093,365
Colorado,2094,365
Colorado,2095,365
Colorado,2096,366
Colorado,2097,365
Colorado,2098,365
Colorado,2099,365
p20,2036,11
p20,2037,15
p20,2038,32
p20,2039,56
p20,2040,82
p20,2041,89
p20,2042,98
p20,2043,104
p20,2044,112
p20,2045,117
p20,2046,120
p20,2047,124
p20,2048,131
p20,2049,142
p20,2050,158
p20,2051,167
p20,2052,179
p20,2053,186
p20,2054,194
p20,2055,203
p20,2056,208
p20,2057,219
p20,2058,224
p20,2059,232
p20,2060,238
p20,2061,246
p20,2062,252
p20,2063,258
p20,2064,271
p20,2065,276
p20,2066,286
p20,2067,292
p20,2068,301
p20,2069,307
p20,2070,315
p20,2071,322
p20,2072,345
p20,2073,363
p20,2074,365
p20,2075,365
p20,2076,366
p20,2077,365
p20,2078,365
p20,2079,365
p20,2080,366
p20,2081,365
p20,2082,365
p20,2083,365
p20,2084,366
p20,2085,365
p20,2086,365
p20,2087,365
p20,2088,366
p20,2089,365
p20,2090,365
p20,2091,365
p20,2092,366
p20,2093,365
p20,2094,365
p20,2095,365
p20,2096,366
p20,2097,365
p20,2098,365
p20,2099,365
Wyoming,2032,3
Wyoming,2033,11
Wyoming,2034,24
Wyoming,2035,41
Wyoming,2036,81
Wyoming,2037,89
Wyoming,2038,98
Wyoming,2039,105
Wyoming,2040,111
Wyoming,2041,116
Wyoming,2042,123
Wyoming,2043,131
Wyoming,2044,145
Wyoming,2045,164
Wyoming,2046,169
Wyoming,2047,180
Wyoming,2048,191
Wyoming,2049,199
Wyoming,2050,210
Wyoming,2051,215
Wyoming,2052,222
Wyoming,2053,230
Wyoming,2054,238
Wyoming,2055,244
Wyoming,2056,249
Wyoming,2057,256
Wyoming,2058,261
Wyoming,2059,268
Wyoming,2060,281
Wyoming,2061,288
Wyoming,2062,299
Wyoming,2063,308
Wyoming,2064,318
Wyoming,2065,337
Wyoming,2066,352
Wyoming,2067,365
Wyoming,2068,366
Wyoming,2069,365
Wyoming,2070,365
Wyoming,2071,365
Wyoming,2072,366
Wyoming,2073,365
Wyoming,2074,365
Wyoming,2075,365
Wyoming,2076,366
Wyoming,2077,365
Wyoming,2078,365
Wyoming,2079,365
Wyoming,2080,366
Wyoming,2081,365
Wyoming,2082,365
Wyoming,2083,365
Wyoming,2084,366
Wyoming,2085,365
Wyoming,2086,365
Wyoming,2087,365
Wyoming,2088,366
Wyoming,2089,365
Wyoming,2090,365
Wyoming,2091,365
Wyoming,2092,366
Wyoming,2093,365
Wyoming,2094,365
Wyoming,2095,365
Wyoming,2096,366
Wyoming,2097,365
Wyoming,2098,365
Wyoming,2099,365
p9,2049,8
p9,2050,14
p9,2051,22
p9,2052,33
p9,2053,38
p9,2054,43
p9,2055,63
p9,2056,85
p9,2057,96
p9,2058,101
p9,2059,104
p9,2060,111
p9,2061,113
p9,2062,117
p9,2063,125
p9,2064,139
p9,2065,150
p9,2066,156
p9,2067,159
p9,2068,164
p9,2069,165
p9,2070,168
p9,2071,170
p9,2072,174
p9,2073,176
p9,2074,182
p9,2075,185
p9,2076,193
p9,2077,208
p9,2078,218
p9,2079,223
p9,2080,227
p9,2081,231
p9,2082,235
p9,2083,241
p9,2084,249
p9,2085,253
p9,2086,255
p9,2087,258
p9,2088,262
p9,2089,265
p9,2090,268
p9,2091,273
p9,2092,280
p9,2093,284
p9,2094,290
p9,2095,303
p9,2096,334
p9,2097,355
p9,2098,365
p9,2099,365
p17,2045,12
p17,2046,19
p17,2047,30
p17,2048,54
p17,2049,80
p17,2050,95
p17,2051,104
p17,2052,108
p17,2053,112
p17,2054,119
p17,2055,122
p17,2056,129
p17,2057,133
p17,2058,143
p17,2059,155
p17,2060,162
p17,2061,166
p17,2062,172
p17,2063,177
p17,2064,186
p17,2065,194
p17,2066,200
p17,2067,209
p17,2068,213
p17,2069,218
p17,2070,224
p17,2071,227
p17,2072,233
p17,2073,237
p17,2074,241
p17,2075,251
p17,2076,262
p17,2077,272
p17,2078,278
p17,2079,281
p17,2080,289
p17,2081,295
p17,2082,300
p17,2083,307
p17,2084,309
p17,2085,315
p17,2086,323
p17,2087,333
p17,2088,363
p17,2089,365
p17,2090,365
p17,2091,365
p17,2092,366
p17,2093,365
p17,2094,365
p17,2095,365
p17,2096,366
p17,2097,365
p17,2098,365
p17,2099,365
Wisconsin,2070,3
Wisconsin,2071,8
Wisconsin,2072,24
Wisconsin,2073,27
Wisconsin,2074,37
Wisconsin,2075,43
Wisconsin,2076,45
Wisconsin,2077,49
Wisconsin,2078,55
Wisconsin,2079,59
Wisconsin,2080,59
Wisconsin,2081,69
Wisconsin,2082,69
Wisconsin,2083,74
Wisconsin,2084,80
Wisconsin,2085,83
Wisconsin,2086,86
Wisconsin,2087,89
Wisconsin,2088,91
Wisconsin,2089,91
Wisconsin,2090,94
Wisconsin,2091,96
Wisconsin,2092,98
Wisconsin,2093,101
Wisconsin,2094,103
Wisconsin,2095,104
Wisconsin,2096,106
Wisconsin,2097,110
Wisconsin,2098,110
Wisconsin,2099,113
Minnesota,2054,2
Minnesota,2055,9
Minnesota,2056,22
Minnesota,2057,34
Minnesota,2058,47
Minnesota,2059,55
Minnesota,2060,64
Minnesota,2061,71
Minnesota,2062,75
Minnesota,2063,80
Minnesota,2064,84
Minnesota,2065,86
Minnesota,2066,90
Minnesota,2067,92
Minnesota,2068,93
Minnesota,2069,97
Minnesota,2070,100
Minnesota,2071,103
Minnesota,2072,108
Minnesota,2073,106
Minnesota,2074,108
Minnesota,2075,114
Minnesota,2076,116
Minnesota,2077,119
Minnesota,2078,122
Minnesota,2079,124
Minnesota,2080,129
Minnesota,2081,131
Minnesota,2082,137
Minnesota,2083,140
Minnesota,2084,146
Minnesota,2085,149
Minnesota,2086,153
Minnesota,2087,156
Minnesota,2088,161
Minnesota,2089,166
Minnesota,2090,171
Minnesota,2091,174
Minnesota,2092,177
Minnesota,2093,180
Minnesota,2094,183
Minnesota,2095,188
Minnesota,2096,191
Minnesota,2097,198
Minnesota,2098,201
Minnesota,2099,205
p74,2087,5
p74,2088,9
p74,2089,24
p74,2090,23
p74,2091,28
p74,2092,33
p74,2093,36
p74,2094,39
p74,2095,43
p74,2096,45
p74,2097,43
p74,2098,46
p74,2099,49
p33,2041,14
p33,2042,20
p33,2043,31
p33,2044,44
p33,2045,75
p33,2046,87
p33,2047,96
p33,2048,105
p33,2049,109
p33,2050,114
p33,2051,119
p33,2052,123
p33,2053,127
p33,2054,138
p33,2055,157
p33,2056,166
p33,2057,174
p33,2058,182
p33,2059,192
p33,2060,203
p33,2061,206
p33,2062,212
p33,2063,219
p33,2064,226
p33,2065,234
p33,2066,235
p33,2067,241
p33,2068,249
p33,2069,252
p33,2070,255
p33,2071,259
p33,2072,268
p33,2073,270
p33,2074,279
p33,2075,286
p33,2076,298
p33,2077,314
p33,2078,330
p33,2079,347
p33,2080,363
p33,2081,365
p33,2082,365
p33,2083,365
p33,2084,366
p33,2085,365
p33,2086,365
p33,2087,365
p33,2088,366
p33,2089,365
p33,2090,365
p33,2091,365
p33,2092,366
p33,2093,365
p33,2094,365
p33,2095,365
p33,2096,366
p33,2097,365
p33,2098,365
p33,2099,365
p43,2056,11
p43,2057,18
p43,2058,34
p43,2059,45
p43,2060,58
p43,2061,63
p43,2062,68
p43,2063,74
p43,2064,81
p43,2065,83
p43,2066,84
p43,2067,89
p43,2068,92
p43,2069,93
p43,2070,97
p43,2071,99
p43,2072,100
p43,2073,104
p43,2074,105
p43,2075,107
p43,2076,112
p43,2077,112
p43,2078,116
p43,2079,119
p43,2080,121
p43,2081,127
p43,2082,129
p43,2083,136
p43,2084,138
p43,2085,144
p43,2086,145
p43,2087,150
p43,2088,158
p43,2089,159
p43,2090,162
p43,2091,168
p43,2092,174
p43,2093,177
p43,2094,180
p43,2095,183
p43,2096,187
p43,2097,189
p43,2098,194
p43,2099,197
p130,2066,2
p130,2067,14
p130,2068,17
p130,2069,24
p130,2070,34
p130,2071,37
p130,2072,40
p130,2073,51
p130,2074,58
p130,2075,63
p130,2076,66
p130,2077,69
p130,2078,72
p130,2079,79
p130,2080,86
p130,2081,83
p130,2082,87
p130,2083,96
p130,2084,98
p130,2085,97
p130,2086,104
p130,2087,110
p130,2088,112
p130,2089,115
p130,2090,117
p130,2091,117
p130,2092,123
p130,2093,127
p130,2094,128
p130,2095,129
p130,2096,133
p130,2097,132
p130,2098,137
p130,2099,140
p6,2048,5
p6,2049,18
p6,2050,26
p6,2051,47
p6,2052,60
p6,2053,76
p6,2054,93
p6,2055,106
p6,2056,119
p6,2057,135
p6,2058,146
p6,2059,150
p6,2060,156
p6,2061,160
p6,2062,163
p6,2063,166
p6,2064,174
p6,2065,176
p6,2066,179
p6,2067,188
p6,2068,193
p6,2069,197
p6,2070,207
p6,2071,222
p6,2072,231
p6,2073,234
p6,2074,244
p6,2075,252
p6,2076,259
p6,2077,264
p6,2078,267
p6,2079,272
p6,2080,277
p6,2081,277
p6,2082,283
p6,2083,287
p6,2084,293
p6,2085,296
p6,2086,305
p6,2087,314
p6,2088,327
p6,2089,342
p6,2090,359
p6,2091,365
p6,2092,366
p6,2093,365
p6,2094,365
p6,2095,365
p6,2096,366
p6,2097,365
p6,2098,365
p6,2099,365
p68,2048,2
p68,2049,13
p68,2050,31
p68,2051,47
p68,2052,56
p68,2053,63
p68,2054,71
p68,2055,75
p68,2056,81
p68,2057,83
p68,2058,85
p68,2059,92
p68,2060,96
p68,2061,97
p68,2062,102
p68,2063,103
p68,2064,107
p68,2065,109
p68,2066,112
p68,2067,115
p68,2068,119
p68,2069,122
p68,2070,124
p68,2071,126
p68,2072,135
p68,2073,140
p68,2074,143
p68,2075,151
p68,2076,155
p68,2077,159
p68,2078,162
p68,2079,166
p68,2080,172
p68,2081,179
p68,2082,182
p68,2083,185
p68,2084,190
p68,2085,196
p68,2086,199
p68,2087,204
p68,2088,208
p68,2089,212
p68,2090,215
p68,2091,222
p68,2092,226
p68,2093,233
p68,2094,236
p68,2095,242
p68,2096,245
p68,2097,252
p68,2098,258
p68,2099,264
p18,2040,14
p18,2041,20
p18,2042,47
p18,2043,76
p18,2044,93
p18,2045,98
p18,2046,107
p18,2047,113
p18,2048,119
p18,2049,124
p18,2050,128
p18,2051,138
p18,2052,154
p18,2053,161
p18,2054,169
p18,2055,178
p18,2056,187
p18,2057,195
p18,2058,206
p18,2059,212
p18,2060,219
p18,2061,225
p18,2062,230
p18,2063,239
p18,2064,248
p18,2065,251
p18,2066,264
p18,2067,272
p18,2068,283
p18,2069,286
p18,2070,296
p18,2071,302
p18,2072,310
p18,2073,317
p18,2074,325
p18,2075,348
p18,2076,366
p18,2077,365
p18,2078,365
p18,2079,365
p18,2080,366
p18,2081,365
p18,2082,365
p18,2083,365
p18,2084,366
p18,2085,365
p18,2086,365
p18,2087,365
p18,2088,366
p18,2089,365
p18,2090,365
p18,2091,365
p18,2092,366
p18,2093,365
p18,2094,365
p18,2095,365
p18,2096,366
p18,2097,365
p18,2098,365
p18,2099,365
p129,2060,2
p129,2061,3
p129,2062,11
p129,2063,18
p129,2064,23
p129,2065,34
p129,2066,39
p129,2067,43
p129,2068,53
p129,2069,61
p129,2070,66
p129,2071,73
p129,2072,79
p129,2073,79
p129,2074,83
p129,2075,88
p129,2076,92
p129,2077,93
p129,2078,100
p129,2079,103
p129,2080,107
p129,2081,108
p129,2082,116
p129,2083,116
p129,2084,121
p129,2085,124
p129,2086,126
p129,2087,127
p129,2088,131
p129,2089,134
p129,2090,137
p129,2091,139
p129,2092,142
p129,2093,146
p129,2094,145
p129,2095,147
p129,2096,153
p129,2097,154
p129,2098,156
p129,2099,160
p12,2030,3
p12,2031,23
p12,2032,40
p12,2033,51
p12,2034,75
p12,2035,95
p12,2036,104
p12,2037,109
p12,2038,114
p12,2039,124
p12,2040,137
p12,2041,157
p12,2042,162
p12,2043,172
p12,2044,180
p12,2045,188
p12,2046,203
p12,2047,210
p12,2048,226
p12,2049,233
p12,2050,241
p12,2051,246
p12,2052,254
p12,2053,260
p12,2054,266
p12,2055,275
p12,2056,282
p12,2057,291
p12,2058,301
p12,2059,309
p12,2060,321
p12,2061,344
p12,2062,365
p12,2063,365
p12,2064,366
p12,2065,365
p12,2066,365
p12,2067,365
p12,2068,366
p12,2069,365
